node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
JAK2	CDKN1B	9606.ENSP00000371067	9606.ENSP00000228872	0	0	0	0	0	0.345	0	0	0.345
JAK2	TRAP1	9606.ENSP00000371067	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
JAK2	PDGFRB	9606.ENSP00000371067	9606.ENSP00000261799	0	0	0	0.553	0	0.279	0	0	0.279
JAK2	IGF1R	9606.ENSP00000371067	9606.ENSP00000268035	0	0	0	0.564	0	0.471	0	0	0.471
JAK2	ERBB2	9606.ENSP00000371067	9606.ENSP00000269571	0	0	0	0.570	0	0.320	0	0	0.320
JAK2	KIT	9606.ENSP00000371067	9606.ENSP00000288135	0	0	0	0.563	0	0.507	0	0	0.507
JAK2	BRAF	9606.ENSP00000371067	9606.ENSP00000288602	0	0	0	0.570	0	0.184	0	0	0.183
JAK2	MAP2K1	9606.ENSP00000371067	9606.ENSP00000302486	0	0	0	0.601	0	0.178	0	0	0.177
JAK2	INSR	9606.ENSP00000371067	9606.ENSP00000303830	0	0	0	0.565	0	0.499	0	0	0.499
JAK2	HDAC6	9606.ENSP00000371067	9606.ENSP00000334061	0	0	0	0	0	0.298	0	0	0.298
JAK2	PTPN11	9606.ENSP00000371067	9606.ENSP00000340944	0	0	0	0	0	0.800	0	0	0.800
JAK2	PPP1CC	9606.ENSP00000371067	9606.ENSP00000341779	0	0	0	0	0	0.256	0	0	0.256
JAK2	JAK1	9606.ENSP00000371067	9606.ENSP00000343204	0	0	0	0.911	0	0.270	0	0	0.270
JAK2	HSP90AB1	9606.ENSP00000371067	9606.ENSP00000360609	0	0	0	0	0	0.362	0	0	0.362
JAK2	PTPN1	9606.ENSP00000371067	9606.ENSP00000360683	0	0	0	0	0	0.856	0	0	0.856
JAK2	SRC	9606.ENSP00000371067	9606.ENSP00000362680	0	0	0	0.636	0	0.345	0	0	0.345
JAK2	IL6ST	9606.ENSP00000371067	9606.ENSP00000370698	0	0	0	0	0	0.814	0	0	0.814
JAK2	MAP3K6	9606.ENSP00000371067	9606.ENSP00000419591	0	0	0	0.544	0	0.152	0	0	0.151
JAK2	PDK1	9606.ENSP00000371067	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
JAK2	PPP2CA	9606.ENSP00000371067	9606.ENSP00000418447	0	0	0	0	0	0.275	0	0	0.275
JAK2	VAV1	9606.ENSP00000371067	9606.ENSP00000472929	0	0	0	0	0	0.494	0	0	0.494
JAK2	ALK	9606.ENSP00000371067	9606.ENSP00000373700	0	0	0	0.557	0	0.270	0	0	0.270
JAK2	TYK2	9606.ENSP00000371067	9606.ENSP00000431885	0	0	0	0.881	0	0.270	0	0	0.270
JAK2	JAK3	9606.ENSP00000371067	9606.ENSP00000391676	0	0	0	0.943	0	0.462	0	0	0.461
JAK3	TRAP1	9606.ENSP00000391676	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
JAK3	KIT	9606.ENSP00000391676	9606.ENSP00000288135	0	0	0	0.568	0	0.331	0	0	0.331
JAK3	BRAF	9606.ENSP00000391676	9606.ENSP00000288602	0	0	0	0.563	0	0.184	0	0	0.183
JAK3	MAP2K1	9606.ENSP00000391676	9606.ENSP00000302486	0	0	0	0.617	0	0.178	0	0	0.177
JAK3	PRKDC	9606.ENSP00000391676	9606.ENSP00000313420	0	0	0	0	0	0.163	0	0	0.163
JAK3	LCK	9606.ENSP00000391676	9606.ENSP00000337825	0	0	0	0.678	0	0.213	0	0	0.213
JAK3	PTPN11	9606.ENSP00000391676	9606.ENSP00000340944	0	0	0	0	0	0.183	0	0	0.183
JAK3	JAK1	9606.ENSP00000391676	9606.ENSP00000343204	0	0	0	0.892	0	0.462	0	0	0.461
JAK3	HSP90AB1	9606.ENSP00000391676	9606.ENSP00000360609	0	0	0	0	0	0.163	0	0	0.163
JAK3	PTPN1	9606.ENSP00000391676	9606.ENSP00000360683	0	0	0	0	0	0.152	0	0	0.151
JAK3	IL6ST	9606.ENSP00000391676	9606.ENSP00000370698	0	0	0	0	0	0.376	0	0	0.376
JAK3	JAK2	9606.ENSP00000391676	9606.ENSP00000371067	0	0	0	0.943	0	0.462	0	0	0.461
JAK3	ALK	9606.ENSP00000391676	9606.ENSP00000373700	0	0	0	0.555	0	0.486	0	0	0.485
JAK3	PDK1	9606.ENSP00000391676	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
JAK3	MAP3K6	9606.ENSP00000391676	9606.ENSP00000419591	0	0	0	0.543	0	0.152	0	0	0.151
JAK3	TYK2	9606.ENSP00000391676	9606.ENSP00000431885	0	0	0	0.871	0	0.270	0	0	0.270
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0	0	0	0	0.867	0	0	0.867
JUN	MAPK14	9606.ENSP00000360266	9606.ENSP00000229795	0	0	0	0	0	0.400	0	0	0.400
JUN	NR3C1	9606.ENSP00000360266	9606.ENSP00000231509	0	0	0	0	0	0.493	0	0	0.493
JUN	CREBBP	9606.ENSP00000360266	9606.ENSP00000262367	0	0	0	0	0	0.887	0	0	0.887
JUN	MAPK3	9606.ENSP00000360266	9606.ENSP00000263025	0	0	0	0	0	0.500	0	0	0.500
JUN	BRD4	9606.ENSP00000360266	9606.ENSP00000263377	0	0	0	0	0	0.245	0	0	0.245
JUN	CDK2	9606.ENSP00000360266	9606.ENSP00000266970	0	0	0	0	0	0.239	0	0	0.238
JUN	PRKDC	9606.ENSP00000360266	9606.ENSP00000313420	0	0	0	0	0	0.365	0	0	0.365
JUN	MMP1	9606.ENSP00000360266	9606.ENSP00000322788	0	0	0	0	0	0.628	0	0	0.628
JUN	GSK3B	9606.ENSP00000360266	9606.ENSP00000324806	0	0	0	0	0	0.691	0	0	0.691
JUN	MAPK11	9606.ENSP00000360266	9606.ENSP00000333685	0	0	0	0	0	0.354	0	0	0.354
JUN	RET	9606.ENSP00000360266	9606.ENSP00000347942	0	0	0	0	0	0.151	0	0	0.150
JUN	MAPK10	9606.ENSP00000360266	9606.ENSP00000352157	0	0	0	0	0	0.961	0	0	0.961
JUN	PARP1	9606.ENSP00000360266	9606.ENSP00000355759	0	0	0	0	0	0.299	0	0	0.299
JUN	CDK8	9606.ENSP00000360266	9606.ENSP00000370938	0	0	0	0	0	0.154	0	0	0.153
JUN	VAV1	9606.ENSP00000360266	9606.ENSP00000472929	0	0	0	0	0	0.270	0	0	0.270
JUN	CDK1	9606.ENSP00000360266	9606.ENSP00000378699	0	0	0	0	0	0.281	0	0	0.281
JUN	IKBKB	9606.ENSP00000360266	9606.ENSP00000430684	0	0	0	0	0	0.282	0	0	0.282
JUN	MAP3K1	9606.ENSP00000360266	9606.ENSP00000382423	0	0	0	0	0	0.502	0	0	0.502
JUN	HDAC2	9606.ENSP00000360266	9606.ENSP00000430432	0	0	0	0	0	0.273	0	0	0.273
JUN	HDAC1	9606.ENSP00000360266	9606.ENSP00000362649	0	0	0	0	0	0.476	0	0	0.476
JUN	AR	9606.ENSP00000360266	9606.ENSP00000363822	0	0	0	0	0	0.499	0	0	0.499
JUN	MAPK8	9606.ENSP00000360266	9606.ENSP00000378974	0	0	0	0	0	0.998	0	0	0.998
JUN	MAPK9	9606.ENSP00000360266	9606.ENSP00000394560	0	0	0	0	0	0.982	0	0	0.982
KCNA3	OXSR1	9606.ENSP00000358784	9606.ENSP00000311713	0	0	0	0	0	0.151	0	0	0.150
KCNA3	STK39	9606.ENSP00000358784	9606.ENSP00000348278	0	0	0	0	0	0.151	0	0	0.150
KCNA3	SCN9A	9606.ENSP00000358784	9606.ENSP00000386306	0	0	0	0	0	0.165	0	0	0.165
KCNJ1	PRKCD	9606.ENSP00000376432	9606.ENSP00000378217	0	0	0	0	0	0.213	0	0	0.213
KIT	RPS6KB1	9606.ENSP00000288135	9606.ENSP00000225577	0	0	0	0.553	0	0.152	0	0	0.151
KIT	FLT4	9606.ENSP00000288135	9606.ENSP00000261937	0	0	0	0.723	0	0.395	0	0	0.394
KIT	PIK3CA	9606.ENSP00000288135	9606.ENSP00000263967	0	0	0	0	0	0.345	0	0	0.345
KIT	ERBB2	9606.ENSP00000288135	9606.ENSP00000269571	0	0	0	0.567	0	0.243	0	0	0.242
KIT	CSF1R	9606.ENSP00000288135	9606.ENSP00000286301	0	0	0	0.885	0	0.270	0	0	0.270
KIT	LRRK2	9606.ENSP00000288135	9606.ENSP00000298910	0	0	0	0.542	0	0.178	0	0	0.177
KIT	PRKCB	9606.ENSP00000288135	9606.ENSP00000305355	0	0	0	0.548	0	0.213	0	0	0.213
KIT	SYK	9606.ENSP00000288135	9606.ENSP00000364907	0	0	0	0.615	0	0.201	0	0	0.201
KIT	RET	9606.ENSP00000288135	9606.ENSP00000347942	0	0	0	0.660	0	0.213	0	0	0.213
KIT	ROS1	9606.ENSP00000288135	9606.ENSP00000357494	0	0	0	0.596	0	0.259	0	0	0.258
KIT	NTRK1	9606.ENSP00000288135	9606.ENSP00000431418	0	0	0	0.619	0	0.165	0	0	0.165
KIT	MERTK	9606.ENSP00000288135	9606.ENSP00000295408	0	0	0	0.578	0	0.397	0	0	0.396
KIT	JAK3	9606.ENSP00000288135	9606.ENSP00000391676	0	0	0	0.568	0	0.331	0	0	0.331
KIT	AXL	9606.ENSP00000288135	9606.ENSP00000301178	0	0	0	0.586	0	0.392	0	0	0.392
KIT	ALK	9606.ENSP00000288135	9606.ENSP00000373700	0	0	0	0.588	0	0.392	0	0	0.392
KIT	LCK	9606.ENSP00000288135	9606.ENSP00000337825	0	0	0	0.685	0	0.429	0	0	0.429
KIT	PIK3CG	9606.ENSP00000288135	9606.ENSP00000352121	0	0	0	0	0	0.698	0	0	0.698
KIT	SRC	9606.ENSP00000288135	9606.ENSP00000362680	0	0	0	0.671	0	0.434	0	0	0.434
KIT	PRKCA	9606.ENSP00000288135	9606.ENSP00000408695	0	0	0	0.546	0	0.213	0	0	0.213
KIT	VAV1	9606.ENSP00000288135	9606.ENSP00000472929	0	0	0	0	0	0.152	0	0	0.151
KIT	JAK2	9606.ENSP00000288135	9606.ENSP00000371067	0	0	0	0.563	0	0.507	0	0	0.507
KIT	PTPN11	9606.ENSP00000288135	9606.ENSP00000340944	0	0	0	0	0	0.631	0	0	0.631
LCK	MAPK1	9606.ENSP00000337825	9606.ENSP00000215832	0	0	0	0.615	0	0.713	0	0	0.713
LCK	STK38	9606.ENSP00000337825	9606.ENSP00000229812	0	0	0	0	0	0.151	0	0	0.151
LCK	NR3C1	9606.ENSP00000337825	9606.ENSP00000231509	0	0	0	0	0	0.297	0	0	0.297
LCK	FLT3	9606.ENSP00000337825	9606.ENSP00000241453	0	0	0	0.692	0	0.201	0	0	0.201
LCK	TRAP1	9606.ENSP00000337825	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
LCK	MAPK3	9606.ENSP00000337825	9606.ENSP00000263025	0	0	0	0.605	0	0.300	0	0	0.300
LCK	PRKCQ	9606.ENSP00000337825	9606.ENSP00000263125	0	0	0	0.576	0	0.706	0	0	0.706
LCK	PIK3CA	9606.ENSP00000337825	9606.ENSP00000263967	0	0	0	0	0	0.699	0	0	0.699
LCK	ERBB2	9606.ENSP00000337825	9606.ENSP00000269571	0	0	0	0.681	0	0.220	0	0	0.220
LCK	KIT	9606.ENSP00000337825	9606.ENSP00000288135	0	0	0	0.685	0	0.429	0	0	0.429
LCK	AXL	9606.ENSP00000337825	9606.ENSP00000301178	0	0	0	0.707	0	0.307	0	0	0.307
LCK	MAP2K1	9606.ENSP00000337825	9606.ENSP00000302486	0	0	0	0.595	0	0.178	0	0	0.177
LCK	CDC25C	9606.ENSP00000337825	9606.ENSP00000321656	0	0	0	0	0	0.238	0	0	0.238
LCK	MAP3K6	9606.ENSP00000337825	9606.ENSP00000419591	0	0	0	0.567	0	0.152	0	0	0.151
LCK	PDK1	9606.ENSP00000337825	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
LCK	AR	9606.ENSP00000337825	9606.ENSP00000363822	0	0	0	0	0	0.160	0	0	0.160
LCK	PRKCA	9606.ENSP00000337825	9606.ENSP00000408695	0	0	0	0.574	0	0.229	0	0	0.229
LCK	TRPV4	9606.ENSP00000337825	9606.ENSP00000406191	0	0	0	0	0	0.281	0	0	0.281
LCK	HSP90AB1	9606.ENSP00000337825	9606.ENSP00000360609	0	0	0	0	0	0.303	0	0	0.303
LCK	JAK3	9606.ENSP00000337825	9606.ENSP00000391676	0	0	0	0.678	0	0.213	0	0	0.213
LCK	PRKCD	9606.ENSP00000337825	9606.ENSP00000378217	0	0	0	0.574	0	0.275	0	0	0.275
LCK	PTPN11	9606.ENSP00000337825	9606.ENSP00000340944	0	0	0	0.553	0	0.243	0	0	0.243
LCK	ITK	9606.ENSP00000337825	9606.ENSP00000398655	0	0	0	0.856	0	0.213	0	0	0.213
LCK	SYK	9606.ENSP00000337825	9606.ENSP00000364907	0	0	0	0.762	0	0.787	0	0	0.787
LCK	VAV1	9606.ENSP00000337825	9606.ENSP00000472929	0	0	0	0	0	0.470	0	0	0.470
LIMK2	TRAP1	9606.ENSP00000339916	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
LIMK2	CREBBP	9606.ENSP00000339916	9606.ENSP00000262367	0	0	0	0	0	0.157	0	0	0.156
LIMK2	MAP2K1	9606.ENSP00000339916	9606.ENSP00000302486	0	0	0	0.615	0	0.178	0	0	0.177
LIMK2	SYK	9606.ENSP00000339916	9606.ENSP00000364907	0	0	0	0.560	0	0.155	0	0	0.154
LIMK2	MAP3K6	9606.ENSP00000339916	9606.ENSP00000419591	0	0	0	0.557	0	0.152	0	0	0.151
LIMK2	PDK1	9606.ENSP00000339916	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
LIMK2	HSP90AB1	9606.ENSP00000339916	9606.ENSP00000360609	0	0	0	0	0	0.237	0	0	0.237
LRRK2	CYP51A1	9606.ENSP00000298910	9606.ENSP00000003100	0	0	0	0	0	0.281	0	0	0.281
LRRK2	MAPK1	9606.ENSP00000298910	9606.ENSP00000215832	0	0	0	0.583	0	0.433	0	0	0.433
LRRK2	PYGL	9606.ENSP00000298910	9606.ENSP00000216392	0	0	0	0	0	0.285	0	0	0.285
LRRK2	AURKA	9606.ENSP00000298910	9606.ENSP00000216911	0	0	0	0.608	0	0.173	0	0	0.172
LRRK2	GSK3A	9606.ENSP00000298910	9606.ENSP00000222330	0	0	0	0.556	0	0.335	0	0	0.335
LRRK2	RPS6KB1	9606.ENSP00000298910	9606.ENSP00000225577	0	0	0	0.561	0	0.168	0	0	0.167
LRRK2	MAPK14	9606.ENSP00000298910	9606.ENSP00000229795	0	0	0	0.591	0	0.256	0	0	0.256
LRRK2	STK38	9606.ENSP00000298910	9606.ENSP00000229812	0	0	0	0	0	0.213	0	0	0.213
LRRK2	FLT3	9606.ENSP00000298910	9606.ENSP00000241453	0	0	0	0	0	0.178	0	0	0.177
LRRK2	TRAP1	9606.ENSP00000298910	9606.ENSP00000246957	0	0	0	0	0	0.428	0	0	0.428
LRRK2	PDGFRB	9606.ENSP00000298910	9606.ENSP00000261799	0	0	0	0.540	0	0.178	0	0	0.177
LRRK2	FLT4	9606.ENSP00000298910	9606.ENSP00000261937	0	0	0	0.540	0	0.178	0	0	0.177
LRRK2	PSMB1	9606.ENSP00000298910	9606.ENSP00000262193	0	0	0	0	0	0.296	0	0	0.296
LRRK2	MAPK3	9606.ENSP00000298910	9606.ENSP00000263025	0	0	0	0.573	0	0.433	0	0	0.433
LRRK2	PIK3CA	9606.ENSP00000298910	9606.ENSP00000263967	0	0	0	0	0	0.151	0	0	0.150
LRRK2	GRK7	9606.ENSP00000298910	9606.ENSP00000264952	0	0	0	0.550	0	0.152	0	0	0.151
LRRK2	CDK2	9606.ENSP00000298910	9606.ENSP00000266970	0	0	0	0.604	0	0.536	0	0	0.536
LRRK2	SORD	9606.ENSP00000298910	9606.ENSP00000267814	0	0	0	0	0	0.270	0	0	0.270
LRRK2	ERBB2	9606.ENSP00000298910	9606.ENSP00000269571	0	0	0	0.541	0	0.176	0	0	0.175
LRRK2	PAK1	9606.ENSP00000298910	9606.ENSP00000278568	0	0	0	0.557	0	0.344	0	0	0.344
LRRK2	CSF1R	9606.ENSP00000298910	9606.ENSP00000286301	0	0	0	0.542	0	0.178	0	0	0.177
LRRK2	KIT	9606.ENSP00000298910	9606.ENSP00000288135	0	0	0	0.542	0	0.178	0	0	0.177
LRRK2	PIK3CB	9606.ENSP00000298910	9606.ENSP00000289153	0	0	0	0	0	0.353	0	0	0.353
LRRK2	MAP3K6	9606.ENSP00000298910	9606.ENSP00000419591	0	0	0	0.540	0	0.152	0	0	0.151
LRRK2	CDC25A	9606.ENSP00000298910	9606.ENSP00000303706	0	0	0	0	0	0.156	0	0	0.156
LRRK2	PIM2	9606.ENSP00000298910	9606.ENSP00000365692	0	0	0	0.589	0	0.178	0	0	0.177
LRRK2	PIM1	9606.ENSP00000298910	9606.ENSP00000362608	0	0	0	0.594	0	0.178	0	0	0.177
LRRK2	PIM3	9606.ENSP00000298910	9606.ENSP00000353824	0	0	0	0.597	0	0.178	0	0	0.177
LRRK2	RET	9606.ENSP00000298910	9606.ENSP00000347942	0	0	0	0.545	0	0.178	0	0	0.177
LRRK2	AURKB	9606.ENSP00000298910	9606.ENSP00000313950	0	0	0	0.635	0	0.173	0	0	0.172
LRRK2	PIK3C2G	9606.ENSP00000298910	9606.ENSP00000445381	0	0	0	0	0	0.151	0	0	0.150
LRRK2	PIK3CD	9606.ENSP00000298910	9606.ENSP00000366563	0	0	0	0	0	0.151	0	0	0.150
LRRK2	ALK	9606.ENSP00000298910	9606.ENSP00000373700	0	0	0	0.541	0	0.168	0	0	0.167
LRRK2	ROS1	9606.ENSP00000298910	9606.ENSP00000357494	0	0	0	0.539	0	0.168	0	0	0.167
LRRK2	TNKS2	9606.ENSP00000298910	9606.ENSP00000360689	0	0	0	0	0	0.225	0	0	0.224
LRRK2	MAPK9	9606.ENSP00000298910	9606.ENSP00000394560	0	0	0	0.572	0	0.212	0	0	0.212
LRRK2	CDK9	9606.ENSP00000298910	9606.ENSP00000362361	0	0	0	0	0	0.270	0	0	0.270
LRRK2	PIK3CG	9606.ENSP00000298910	9606.ENSP00000352121	0	0	0	0	0	0.151	0	0	0.150
LRRK2	IARS	9606.ENSP00000298910	9606.ENSP00000364794	0	0	0	0	0	0.270	0	0	0.270
LRRK2	PDPK1	9606.ENSP00000298910	9606.ENSP00000344220	0	0	0	0.551	0	0.163	0	0	0.163
LRRK2	TK1	9606.ENSP00000298910	9606.ENSP00000301634	0	0	0	0	0	0.275	0	0	0.275
LRRK2	NMT1	9606.ENSP00000298910	9606.ENSP00000468424	0	0	0	0	0	0.285	0	0	0.285
LRRK2	MAPK10	9606.ENSP00000298910	9606.ENSP00000352157	0	0	0	0.561	0	0.212	0	0	0.212
LRRK2	MAPK8	9606.ENSP00000298910	9606.ENSP00000378974	0	0	0	0.565	0	0.212	0	0	0.212
LRRK2	PSMB5	9606.ENSP00000298910	9606.ENSP00000355325	0	0	0	0	0	0.296	0	0	0.296
LRRK2	FASN	9606.ENSP00000298910	9606.ENSP00000304592	0	0	0	0	0	0.270	0	0	0.270
LRRK2	OXSR1	9606.ENSP00000298910	9606.ENSP00000311713	0	0	0	0.585	0	0.296	0	0	0.296
LRRK2	MAP3K14	9606.ENSP00000298910	9606.ENSP00000482657	0	0	0	0.543	0	0.188	0	0	0.188
LRRK2	MAP3K1	9606.ENSP00000298910	9606.ENSP00000382423	0	0	0	0.540	0	0.188	0	0	0.188
LRRK2	MAPK11	9606.ENSP00000298910	9606.ENSP00000333685	0	0	0	0.587	0	0.256	0	0	0.256
LRRK2	IMPDH2	9606.ENSP00000298910	9606.ENSP00000321584	0	0	0	0	0	0.270	0	0	0.270
LRRK2	PARP1	9606.ENSP00000298910	9606.ENSP00000355759	0	0	0	0	0	0.270	0	0	0.270
LRRK2	PDE2A	9606.ENSP00000298910	9606.ENSP00000334910	0	0	0	0	0	0.182	0	0	0.181
LRRK2	PDE4D	9606.ENSP00000298910	9606.ENSP00000345502	0	0	0	0	0	0.182	0	0	0.181
LRRK2	RPS6KA3	9606.ENSP00000298910	9606.ENSP00000368884	0	0	0	0.548	0	0.330	0	0	0.330
LRRK2	HDAC2	9606.ENSP00000298910	9606.ENSP00000430432	0	0	0	0	0	0.317	0	0	0.317
LRRK2	PRKCZ	9606.ENSP00000298910	9606.ENSP00000367830	0	0	0	0.551	0	0.335	0	0	0.335
LRRK2	PRPF4	9606.ENSP00000298910	9606.ENSP00000363313	0	0	0	0	0	0.359	0	0	0.359
LRRK2	PSMB2	9606.ENSP00000298910	9606.ENSP00000362334	0	0	0	0	0	0.296	0	0	0.296
LRRK2	PDK1	9606.ENSP00000298910	9606.ENSP00000376352	0	0	0	0	0	0.248	0	0	0.247
LRRK2	PDE10A	9606.ENSP00000298910	9606.ENSP00000438284	0	0	0	0	0	0.182	0	0	0.181
LRRK2	HDAC1	9606.ENSP00000298910	9606.ENSP00000362649	0	0	0	0	0	0.317	0	0	0.317
LRRK2	PTGS2	9606.ENSP00000298910	9606.ENSP00000356438	0	0	0	0	0	0.297	0	0	0.297
LRRK2	PTPN1	9606.ENSP00000298910	9606.ENSP00000360683	0	0	0	0	0	0.432	0	0	0.432
LRRK2	PTPN11	9606.ENSP00000298910	9606.ENSP00000340944	0	0	0	0	0	0.432	0	0	0.432
LRRK2	PPP1CC	9606.ENSP00000298910	9606.ENSP00000341779	0	0	0	0	0	0.342	0	0	0.342
LRRK2	MAP2K1	9606.ENSP00000298910	9606.ENSP00000302486	0	0	0	0.568	0	0.433	0	0	0.433
LRRK2	PPP2CA	9606.ENSP00000298910	9606.ENSP00000418447	0	0	0	0	0	0.428	0	0	0.428
LRRK2	CASP3	9606.ENSP00000298910	9606.ENSP00000311032	0	0	0	0	0	0.326	0	0	0.326
LRRK2	SF3B3	9606.ENSP00000298910	9606.ENSP00000305790	0	0	0	0	0	0.578	0	0	0.578
LRRK2	CASP8	9606.ENSP00000298910	9606.ENSP00000351273	0	0	0	0	0	0.326	0	0	0.326
LRRK2	MTOR	9606.ENSP00000298910	9606.ENSP00000354558	0	0	0	0	0	0.353	0	0	0.353
LRRK2	HDAC6	9606.ENSP00000298910	9606.ENSP00000334061	0	0	0	0	0	0.519	0	0	0.519
LRRK2	PRKDC	9606.ENSP00000298910	9606.ENSP00000313420	0	0	0	0	0	0.712	0	0	0.712
LRRK2	GSK3B	9606.ENSP00000298910	9606.ENSP00000324806	0	0	0	0.563	0	0.532	0	0	0.532
LRRK2	HSP90AB1	9606.ENSP00000298910	9606.ENSP00000360609	0	0	0	0	0	0.806	0	0	0.806
MAK	AR	9606.ENSP00000346484	9606.ENSP00000363822	0	0	0	0	0	0.270	0	0	0.270
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.594	0	0.974	0	0	0.974
MAP2K1	GSK3A	9606.ENSP00000302486	9606.ENSP00000222330	0	0	0	0.605	0	0.178	0	0	0.177
MAP2K1	MAPK14	9606.ENSP00000302486	9606.ENSP00000229795	0	0	0	0.632	0	0.603	0	0	0.603
MAP2K1	NR3C1	9606.ENSP00000302486	9606.ENSP00000231509	0	0	0	0	0	0.154	0	0	0.153
MAP2K1	CDC25B	9606.ENSP00000302486	9606.ENSP00000245960	0	0	0	0	0	0.309	0	0	0.309
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0	0.590	0	0.963	0	0	0.963
MAP2K1	PRKCQ	9606.ENSP00000302486	9606.ENSP00000263125	0	0	0	0.628	0	0.210	0	0	0.210
MAP2K1	BRD4	9606.ENSP00000302486	9606.ENSP00000263377	0	0	0	0	0	0.224	0	0	0.224
MAP2K1	TYRO3	9606.ENSP00000302486	9606.ENSP00000263798	0	0	0	0.564	0	0.178	0	0	0.177
MAP2K1	PIK3CA	9606.ENSP00000302486	9606.ENSP00000263967	0	0	0	0	0	0.152	0	0	0.152
MAP2K1	IGF1R	9606.ENSP00000302486	9606.ENSP00000268035	0	0	0	0.572	0	0.233	0	0	0.233
MAP2K1	ERBB2	9606.ENSP00000302486	9606.ENSP00000269571	0	0	0	0.610	0	0.285	0	0	0.285
MAP2K1	PAK1	9606.ENSP00000302486	9606.ENSP00000278568	0	0	0	0.653	0	0.616	0	0	0.616
MAP2K1	PPARG	9606.ENSP00000302486	9606.ENSP00000287820	0	0	0	0	0	0.501	0	0	0.501
MAP2K1	BRAF	9606.ENSP00000302486	9606.ENSP00000288602	0	0	0	0.577	0	0.993	0	0	0.993
MAP2K1	MERTK	9606.ENSP00000302486	9606.ENSP00000295408	0	0	0	0	0	0.178	0	0	0.177
MAP2K1	LRRK2	9606.ENSP00000302486	9606.ENSP00000298910	0	0	0	0.568	0	0.433	0	0	0.433
MAP2K1	AXL	9606.ENSP00000302486	9606.ENSP00000301178	0	0	0	0.570	0	0.178	0	0	0.177
MAP2K1	CFD	9606.ENSP00000302486	9606.ENSP00000332139	0	0	0	0	0	0.163	0	0	0.163
MAP2K1	LIMK2	9606.ENSP00000302486	9606.ENSP00000339916	0	0	0	0.615	0	0.178	0	0	0.177
MAP2K1	ITK	9606.ENSP00000302486	9606.ENSP00000398655	0	0	0	0.600	0	0.178	0	0	0.177
MAP2K1	EPHB4	9606.ENSP00000302486	9606.ENSP00000350896	0	0	0	0.580	0	0.178	0	0	0.177
MAP2K1	PDK1	9606.ENSP00000302486	9606.ENSP00000376352	0	0	0	0	0	0.153	0	0	0.152
MAP2K1	INSR	9606.ENSP00000302486	9606.ENSP00000303830	0	0	0	0.568	0	0.178	0	0	0.177
MAP2K1	PRKCH	9606.ENSP00000302486	9606.ENSP00000329127	0	0	0	0.616	0	0.210	0	0	0.210
MAP2K1	SYK	9606.ENSP00000302486	9606.ENSP00000364907	0	0	0	0.593	0	0.178	0	0	0.177
MAP2K1	PRKCE	9606.ENSP00000302486	9606.ENSP00000306124	0	0	0	0.612	0	0.210	0	0	0.210
MAP2K1	IKBKB	9606.ENSP00000302486	9606.ENSP00000430684	0	0	0	0.607	0	0.178	0	0	0.177
MAP2K1	ERN1	9606.ENSP00000302486	9606.ENSP00000401445	0	0	0	0	0	0.178	0	0	0.177
MAP2K1	PPP1CC	9606.ENSP00000302486	9606.ENSP00000341779	0	0	0	0	0	0.162	0	0	0.161
MAP2K1	NTRK1	9606.ENSP00000302486	9606.ENSP00000431418	0	0	0	0.577	0	0.178	0	0	0.177
MAP2K1	RPS6KA5	9606.ENSP00000302486	9606.ENSP00000479667	0	0	0	0.621	0	0.213	0	0	0.213
MAP2K1	CHEK1	9606.ENSP00000302486	9606.ENSP00000388648	0	0	0	0.597	0	0.211	0	0	0.211
MAP2K1	ROS1	9606.ENSP00000302486	9606.ENSP00000357494	0	0	0	0.572	0	0.178	0	0	0.177
MAP2K1	HDAC2	9606.ENSP00000302486	9606.ENSP00000430432	0	0	0	0	0	0.257	0	0	0.257
MAP2K1	ALK	9606.ENSP00000302486	9606.ENSP00000373700	0	0	0	0.562	0	0.178	0	0	0.177
MAP2K1	RPS6KA3	9606.ENSP00000302486	9606.ENSP00000368884	0	0	0	0.656	0	0.245	0	0	0.244
MAP2K1	PRKCZ	9606.ENSP00000302486	9606.ENSP00000367830	0	0	0	0.631	0	0.325	0	0	0.325
MAP2K1	MAP3K14	9606.ENSP00000302486	9606.ENSP00000482657	0	0	0	0.624	0	0.343	0	0	0.343
MAP2K1	PTPN1	9606.ENSP00000302486	9606.ENSP00000360683	0	0	0	0	0	0.225	0	0	0.224
